id;lat;lon;description;format
CAM-06-221;40.00659;-75.35455;I-476 s/o Bryn Mawr Ave;['https://pa511cams.ilchost.com/cameras/d6/D6Cam205.jpg?nocache=20181002015206']
CAM-06-222;40.01563;-75.35731;I-476 @ Clyde Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam206.jpg?nocache=20181002015206']
CAM-06-223;40.02878;-75.36371;I-476 @ Conestoga Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam207.jpg?nocache=20181002015206']
CAM-06-224;40.09848;-75.3;I-476 @ Ridge Pike;['https://pa511cams.ilchost.com/cameras/d6/D6Cam208.jpg?nocache=20181002015206']
CAM-06-225;40.10743;-75.28828;I-476 @ Germantown Pike Ramp;['https://pa511cams.ilchost.com/cameras/d6/D6Cam209.jpg?nocache=20181002015206']
CAM-11-135;40.43126;-80.02678;US-19 / PA-51 @ US-22 / 30 (Penn Lincoln Pkwy);['https://pa511cams.ilchost.com/cameras/d11/D11-846.jpg?nocache=20181002015206']
CAM-11-136;40.4344;-80.03019;US-19 / PA-51 @ Lowe St;['https://pa511cams.ilchost.com/cameras/d11/D11-848.jpg?nocache=20181002015206']
CAM-11-137;40.43904;-80.03298;US-19 / PA-51 @ Alexander St;['https://pa511cams.ilchost.com/cameras/d11/D11-850.jpg?nocache=20181002015206']
CAM-11-138;40.44353;-80.03055;Steuben St w/o PA-60;['https://pa511cams.ilchost.com/cameras/d11/D11-852.jpg?nocache=20181002015206']
CAM-11-139;40.44249;-80.03002;US-19 @ South Main St;['https://pa511cams.ilchost.com/cameras/d11/D11-854.jpg?nocache=20181002015206']
CAM-11-069;40.44421;-80.02787;US-19 @ West End Bridge S;['https://pa511cams.ilchost.com/cameras/d11/D11-856.jpg?nocache=20181002015206']
CAM-11-070;40.44911;-80.02531;US-19 @ West End Bridge N;['https://pa511cams.ilchost.com/cameras/d11/D11-858.jpg?nocache=20181002015206']
CAM-11-145;40.44332;-80.00902;I-279 @ Ft Duquesne Blvd Ramp;['https://pa511cams.ilchost.com/cameras/d11/D11-840.jpg?nocache=20181002015206']
CAM-11-146;40.44552;-80.0097;I-279 @ PA-65 Intchg;['https://pa511cams.ilchost.com/cameras/d11/D11-842.jpg?nocache=20181002015206']
CAM-11-096;40.44037;-79.83152;I-376 @ Rodi Rd;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-096.jpg?nocache=20181002015206']
CAM-11-097;40.44189;-79.80549;I-376 @ McCully Dr;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-097.jpg?nocache=20181002015206']
CAM-11-098;40.44183;-79.79534;I-376 @ Thompson Run Rd;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-098.jpg?nocache=20181002015206']
CAM-11-099;40.44454;-79.78164;I-376 @ Laurel Dr;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-099.jpg?nocache=20181002015206']
CAM-11-100;40.44485;-79.76986;I-376 @ Old William Penn Hwy;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-100.jpg?nocache=20181002015206']
CAM-11-101;40.44221;-79.76228;I-376 @ Haymaker Dr;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-101.jpg?nocache=20181002015206']
CAM-11-102;40.43846;-79.75746;US-22 @ I-376;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-102.jpg?nocache=20181002015206']
CAM-08-051;40.37018;-76.68456;I-81 NORTH REST AREA;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_81-79_mpu001_ch0.jpg?nocache=20181002015206']
CAM-09-040;40.46762;-78.75817;SR-22 (William Penn Hwy) @ SR-3032;['https://pa511cams.ilchost.com/cameras/d9/D09-040.jpg?nocache=20181002015206']
CAM-09-041;40.46377;-78.76392;SR-22 (William Penn Hwy) @ US-219 Interchange;['https://pa511cams.ilchost.com/cameras/d9/D09-041.jpg?nocache=20181002015206']
CAM-09-042;40.01616;-78.13425;US-30 @ Sideling Hill;['https://pa511cams.ilchost.com/cameras/d9/D09-042.jpg?nocache=20181002015206']
CAM-11-144;40.47429;-79.97143;PA-28 @ 40th St Bridge;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-144?nocache=20181002015206']
CAM-11-142;40.46506;-79.97974;PA-28 @ 31st St Bridge;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-142?nocache=20181002015206']
CAM-11-140;40.45763;-79.98752;SR-28 @ St. Nicholas Church;['https://pa511cams.ilchost.com/cameras/d11/D11-950.jpg?nocache=20181002015206']
CAM-11-141;40.46037;-79.98354;SR-28 @ Gardner St;['https://pa511cams.ilchost.com/cameras/d11/D11-952.jpg?nocache=20181002015206']
CAM-11-143;40.47069;-79.97469;SR-28 @ Croft St;['https://pa511cams.ilchost.com/cameras/d11/CAM-11-143?nocache=20181002015206']
CAM-11-148;40.49469;-79.94153;SR-28 @ SR-8 (Etna);['https://pa511cams.ilchost.com/cameras/d11/D11-962.jpg?nocache=20181002015206']
CAM-04-019;41.65151;-75.65798;I-81 @ RT-374;['https://pa511cams.ilchost.com/cameras/d4/D4Cam022.jpg?nocache=20181002015206']
CAM-05-028;40.4665;-76.3399;I-78 @ PA-645 Exit 10;['https://pa511cams.ilchost.com/cameras/d5/D5cam025.jpg?nocache=20181002015206']
CAM-05-027;40.4994;-76.1856;I-78 @ PA-183 Exit 19;['https://pa511cams.ilchost.com/cameras/d5/D5cam026.jpg?nocache=20181002015206']
CAM-05-026;40.5572;-75.9981;I-78 @ PA-61 Exit 29;['https://pa511cams.ilchost.com/cameras/d5/D5cam027.jpg?nocache=20181002015206']
CAM-05-025;40.5773;-75.8904;I-78 @ PA-143 Exit 35;['https://pa511cams.ilchost.com/cameras/d5/D5cam028.jpg?nocache=20181002015206']
CAM-05-024;40.5775;-75.7982;I-78 @ PA-737 Exit 40;['https://pa511cams.ilchost.com/cameras/d5/D5cam029.jpg?nocache=20181002015206']
CAM-05-029;40.6204;-76.4386;I-81 @ PA-209 Exit 107;['https://pa511cams.ilchost.com/cameras/d5/D5cam030.jpg?nocache=20181002015206']
CAM-05-030;40.735;-76.3064;I-81 @ Highridge Exit 119;['https://pa511cams.ilchost.com/cameras/d5/D5cam031.jpg?nocache=20181002015206']
CAM-05-031;40.773;-76.225;I-81 @ PA-61 Exit 124;['https://pa511cams.ilchost.com/cameras/d5/D5cam032.jpg?nocache=20181002015206']
CAM-05-032;41.0669;-75.7012;I-80 @ PA-940 Exit 277;['https://pa511cams.ilchost.com/cameras/d5/D5cam033.jpg?nocache=20181002015206']
CAM-05-033;40.9985;-75.1548;I-80 @ PA-209 Exit 309;['https://pa511cams.ilchost.com/cameras/d5/D5cam034.jpg?nocache=20181002015206']
CAM-05-034;41.1062;-75.3974;I-380 @ Rt. 940 Exit 3;['https://pa511cams.ilchost.com/cameras/d5/D5cam035.jpg?nocache=20181002015206']
CAM-02-013;41.92952;-78.64877;US-219 @ SR-4002;['https://pa511cams.ilchost.com/cameras/d2/D2CAM-02-013.jpg?nocache=20181002015206']
CAM-02-014;41.95307;-78.6461;US-219 @ SR-4015;['https://pa511cams.ilchost.com/cameras/d2/D2CAM-02-014.jpg?nocache=20181002015206']
CAM-02-015;41.9583;-78.64243;US-219 @ SR-346 (West Bradford);['https://pa511cams.ilchost.com/cameras/d2/D2CAM-02-015.jpg?nocache=20181002015206']
CAM-02-016;41.96427;-78.63857;US-219 @ Mill ST;['https://pa511cams.ilchost.com/cameras/d2/D2CAM-02-016.jpg?nocache=20181002015206']
CAM-02-017;41.96843;-78.6297;US-219 @ SR-46 (N Kendall Ave);['https://pa511cams.ilchost.com/cameras/d2/D2CAM-02-017.jpg?nocache=20181002015206']
CAM-02-018;41.97802;-78.62585;US-219 @ SR-346 (Bolivar Dr);['https://pa511cams.ilchost.com/cameras/d2/D2CAM-02-018.jpg?nocache=20181002015206']
CAM-02-019;41.99627;-78.62043;US-219 @ SR-T-369;['https://pa511cams.ilchost.com/cameras/d2/D2CAM-02-019.jpg?nocache=20181002015206']
CAM-02-030;41.02645;-78.43828;SR-322 @ SR-153;['https://pa511cams.ilchost.com/cameras/d2/D2Cam010.jpg?nocache=20181002015206']
CAM-02-031;41.02392;-78.41625;SR-322 @ SR-879;['https://pa511cams.ilchost.com/cameras/d2/D2Cam011.jpg?nocache=20181002015206']
CAM-02-032;41.0001;-78.34763;SR-322 @ SR-970;['https://pa511cams.ilchost.com/cameras/d2/D2Cam031.jpg?nocache=20181002015206']
CAM-02-043;41.1141;-77.4813;SR-150 @ SR-2015;['https://pa511cams.ilchost.com/cameras/d2/D2Cam032.jpg?nocache=20181002015206']
CAM-06-311;39.97332;-75.12287;I-95 @ Girard Ave Exit;['https://pa511cams.ilchost.com/cameras/d6/D6Cam225.jpg?nocache=20181002015206']
CAM-06-230;39.8338;-75.42444;I-95 @ PA-452;['https://pa511cams.ilchost.com/cameras/d6/D6Cam245.jpg?nocache=20181002015206']
CAM-06-226;39.84018;-75.40529;I-95 @ US-322 EB;['https://pa511cams.ilchost.com/cameras/d6/D6Cam246.jpg?nocache=20181002015206']
CAM-06-227;39.84118;-75.40658;I-95 @ US-322;['https://pa511cams.ilchost.com/cameras/d6/D6Cam247.jpg?nocache=20181002015206']
CAM-06-228;39.84676;-75.3886;I-95 @ ramps to Commodore Barry Brdg;['https://pa511cams.ilchost.com/cameras/d6/D6Cam248.jpg?nocache=20181002015206']
CAM-06-231;39.85745;-75.3594;I-95 @ Upland St;['https://pa511cams.ilchost.com/cameras/d6/D6Cam249.jpg?nocache=20181002015206']
CAM-06-232;39.86005;-75.35338;I-95 @ Melrose Ave;['https://pa511cams.ilchost.com/cameras/d6/D6Cam250.jpg?nocache=20181002015206']
CAM-06-233;39.86708;-75.33539;I-95 n/o I-476;['https://pa511cams.ilchost.com/cameras/d6/D6Cam251.jpg?nocache=20181002015206']
CAM-06-234;39.87124;-75.32408;I-95 @ Stewart Ave;['https://pa511cams.ilchost.com/cameras/d6/D6Cam252.jpg?nocache=20181002015206']
CAM-06-235;39.86858;-75.30804;I-95 NB before PA-420;['https://pa511cams.ilchost.com/cameras/d6/D6Cam253.jpg?nocache=20181002015206']
CAM-06-236;39.87046;-75.30152;I-95 @ PA-420;['https://pa511cams.ilchost.com/cameras/d6/D6Cam254.jpg?nocache=20181002015206']
CAM-06-237;39.87655;-75.28098;I-95 SB before PA-420;['https://pa511cams.ilchost.com/cameras/d6/D6Cam255.jpg?nocache=20181002015206']
CAM-06-238;39.87596;-75.26447;I-95 NB approaching Philadelphia Intl Airport;['https://pa511cams.ilchost.com/cameras/d6/D6Cam256.jpg?nocache=20181002015206']
CAM-06-361;39.88008;-75.24712;I-95 @ Philadelphia Intl Airport;['https://pa511cams.ilchost.com/cameras/d6/D6Cam257.jpg?nocache=20181002015206']
CAM-06-262;39.88656;-75.206;I-95 NB on upstroke of Girard Point Brdg;['https://pa511cams.ilchost.com/cameras/d6/D6Cam258.jpg?nocache=20181002015206']
CAM-06-362;39.89249;-75.1972;I-95 @ Girard Point Brdg midspan;['https://pa511cams.ilchost.com/cameras/d6/D6Cam259.jpg?nocache=20181002015206']
CAM-06-343;39.90004;-75.1613;I-95 n/o Broad St;['https://pa511cams.ilchost.com/cameras/d6/D6Cam227.jpg?nocache=20181002015206']
CAM-06-264;39.90279;-75.15052;I-95 @ Pattison Ave;['https://pa511cams.ilchost.com/cameras/d6/D6Cam228.jpg?nocache=20181002015206']
CAM-06-344;39.91898;-75.1477;I-95 @ Wolf St;['https://pa511cams.ilchost.com/cameras/d6/D6Cam229.jpg?nocache=20181002015206']
CAM-06-265;39.94525;-75.14256;I-95 @ Penns Landing Tunnel SB;['https://pa511cams.ilchost.com/cameras/d6/D6Cam230.jpg?nocache=20181002015206']
CAM-06-266;39.94532;-75.14273;I-95 @ Penns Landing Tunnel NB;['https://pa511cams.ilchost.com/cameras/d6/D6Cam231.jpg?nocache=20181002015206']
CAM-06-239;40.08325;-74.93477;I-95 @ Street Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam232.jpg?nocache=20181002015206']
CAM-06-240;40.09168;-74.92113;I-95 @ US-13;['https://pa511cams.ilchost.com/cameras/d6/D6Cam233.jpg?nocache=20181002015206']
CAM-06-241;40.10007;-74.91152;I-95 n/o Street Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam234.jpg?nocache=20181002015206']
CAM-06-242;40.10422;-74.90356;I-95 s/o Newportville Pk;['https://pa511cams.ilchost.com/cameras/d6/D6Cam235.jpg?nocache=20181002015206']
CAM-06-243;40.10957;-74.89137;I-95 @ PA-413;['https://pa511cams.ilchost.com/cameras/d6/D6Cam236.jpg?nocache=20181002015206']
CAM-06-244;40.12413;-74.88823;I-95 n/o Ford Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam237.jpg?nocache=20181002015206']
CAM-06-245;40.13748;-74.89316;I-95 @ PA Turnpike;['https://pa511cams.ilchost.com/cameras/d6/D6Cam238.jpg?nocache=20181002015206']
CAM-06-246;40.15269;-74.8991;I-95 Trenton Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam239.jpg?nocache=20181002015206']
CAM-06-247;40.16546;-74.90063;I-95 SB at East Lincoln Highway;['https://pa511cams.ilchost.com/cameras/d6/D6Cam240.jpg?nocache=20181002015206']
CAM-06-248;40.17948;-74.89541;I-95 s/o PA-213;['https://pa511cams.ilchost.com/cameras/d6/D6Cam241.jpg?nocache=20181002015206']
CAM-06-249;40.18956;-74.88227;I-95 s/o US-1;['https://pa511cams.ilchost.com/cameras/d6/D6Cam242.jpg?nocache=20181002015206']
CAM-06-250;40.19334;-74.87903;I-95 @ US-1;['https://pa511cams.ilchost.com/cameras/d6/D6Cam243.jpg?nocache=20181002015206']
CAM-08-047;40.18501;-77.23875;I-81 SB Ramp fm PA 465;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_81-44_mpu001_ch0.jpg?nocache=20181002015206']
CAM-02-028;40.8116;-77.9221;SR-3014 (Atherton St) @ Valley Vista Dr;['https://pa511cams.ilchost.com/cameras/d2/D2Cam043.jpg?nocache=20181002015206']
CAM-02-029;40.8094;-77.9079;SR-3014 (Atherton St) @ Colonnade Blvd;['https://pa511cams.ilchost.com/cameras/d2/D2Cam048.jpg?nocache=20181002015206']
CAM-02-037;40.808;-77.8951;SR-3014 (Atherton St) @ Vairo Blvd;['https://pa511cams.ilchost.com/cameras/d2/D2Cam049.jpg?nocache=20181002015206']
CAM-02-038;40.8051;-77.8872;SR-3014 (Atherton St) @ North Hills Plaza;['https://pa511cams.ilchost.com/cameras/d2/D2Cam045.jpg?nocache=20181002015206']
CAM-02-039;40.7966;-77.8724;SR-3014 (Atherton St) @ Park Ave;['https://pa511cams.ilchost.com/cameras/d2/D2Cam046.jpg?nocache=20181002015206']
CAM-02-040;40.7918;-77.8652;SR-3014 (Atherton St) @ West College Ave;['https://pa511cams.ilchost.com/cameras/d2/D2Cam047.jpg?nocache=20181002015206']
CAM-02-042;40.7907;-77.8638;SR-3014 (Atherton St) @ West Beaver Ave;['https://pa511cams.ilchost.com/cameras/d2/D2Cam044.jpg?nocache=20181002015206']
CAM-06-251;40.20231;-74.87401;I-95 n/o US-1 / Big Oak Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam283.jpg?nocache=20181002015206']
CAM-06-252;40.21406;-74.87723;I-95 s/o Langhorne Yardley Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam284.jpg?nocache=20181002015206']
CAM-06-253;40.2263;-74.88161;I-95 s/o PA-322 (Yardley Newtown Rd);['https://pa511cams.ilchost.com/cameras/d6/D6Cam285.jpg?nocache=20181002015206']
CAM-06-254;40.24056;-74.88105;I-95 n/o PA-322 (Yardley Newtown Rd);['https://pa511cams.ilchost.com/cameras/d6/D6Cam286.jpg?nocache=20181002015206']
CAM-06-255;40.24863;-74.87556;I-95 n/o Quarry Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam287.jpg?nocache=20181002015206']
CAM-06-256;40.1311;-74.96723;US-1 (Lincoln Hwy) @ I-276 (PA Tnpk);['https://pa511cams.ilchost.com/cameras/d6/D6Cam261.jpg?nocache=20181002015206']
CAM-06-257;40.13888;-74.96038;US-1 (Lincoln Hwy) @ Rock Hill Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam262.jpg?nocache=20181002015206']
CAM-06-258;40.14972;-74.94976;US-1 @ Bus RT-1 (W Lincoln Hwy);['https://pa511cams.ilchost.com/cameras/d6/D6Cam263.jpg?nocache=20181002015206']
CAM-06-259;40.16041;-74.93934;US-1 @ Timber Ln;['https://pa511cams.ilchost.com/cameras/d6/D6Cam264.jpg?nocache=20181002015206']
CAM-06-260;40.16473;-74.92719;US-1 @ Hulmeville Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam265.jpg?nocache=20181002015206']
CAM-06-261;40.17088;-74.91508;US-1 @ South Pine St;['https://pa511cams.ilchost.com/cameras/d6/D6Cam266.jpg?nocache=20181002015206']
CAM-06-267;40.20216;-74.77956;US-1 n/o M-Y Ln;['https://pa511cams.ilchost.com/cameras/d6/D6Cam267.jpg?nocache=20181002015206']
CAM-06-268;40.09523;-74.98136;PA-63 @ Academy Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam280.jpg?nocache=20181002015206']
CAM-06-269;40.09991;-74.9876;PA-63 @ Thornton Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam281.jpg?nocache=20181002015206']
CAM-06-270;40.10753;-74.99661;PA-63 @ US-1 (Roosevelt Blvd);['https://pa511cams.ilchost.com/cameras/d6/D6Cam282.jpg?nocache=20181002015206']
CAM-06-271;40.1781;-74.90636;US-1 (Lincoln Hwy) @ E. Maple Ave (SR-213);['https://pa511cams.ilchost.com/cameras/d6/D6Cam267.jpg?nocache=20181002015206']
CAM-06-272;40.18693;-74.89731;US-1 s/o Woodbourne Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam268.jpg?nocache=20181002015206']
CAM-06-273;40.19116;-74.88762;US-1 @ Woodbourne Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam269.jpg?nocache=20181002015206']
CAM-06-274;40.19355;-74.86461;US-1 @ Oxford Valley Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam270.jpg?nocache=20181002015206']
CAM-06-275;40.19369;-74.84804;US-1 n/o Oxford Valley Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam271.jpg?nocache=20181002015206']
CAM-06-276;40.19563;-74.83158;US-1 @ Stoney Hill Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam276.jpg?nocache=20181002015206']
CAM-06-277;40.19388;-74.82105;US-1 @ Trenton Ave;['https://pa511cams.ilchost.com/cameras/d6/D6Cam277.jpg?nocache=20181002015206']
CAM-06-278;40.19706;-74.80171;US-1 @ Pine Grove Rd (US-13);['https://pa511cams.ilchost.com/cameras/d6/D6Cam278.jpg?nocache=20181002015206']
CAM-06-279;40.19805;-74.79102;US-1 @ PA-32;['https://pa511cams.ilchost.com/cameras/d6/D6Cam279.jpg?nocache=20181002015206']
CAM-06-292;40.08754;-74.97153;PA-63 @ Knights Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam279.jpg?nocache=20181002015206']
CAM-06-360;40.20618;-74.77425;US-1 @ Pennsylvania Ave;['https://pa511cams.ilchost.com/cameras/d6/D6Cam360.jpg?nocache=20181002015206']
CAM-06-365;40.25151;-74.86796;I-95 @ Welcome Center;['https://pa511cams.ilchost.com/cameras/d6/D6Cam288.jpg?nocache=20181002015206']
CAM-06-366;40.25496;-74.8537;I-95 @ NJ State Line (Taylorsville Rd);['https://pa511cams.ilchost.com/cameras/d6/D6Cam289.jpg?nocache=20181002015206']
CAM-08-052;39.7712;-76.66776;I-83 @ PA-851 (Exit 4 Shrewsbury);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-4_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-053;39.82696;-76.6847;I-83 @ PA-216 (Exit 8 Glen Rock);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-8_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-054;39.91058;-76.70296;I-83 @ PA-182 (Exit 14 Leader's Heights);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-14_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-055;39.93247;-76.68981;I-83 @ PA-74 (Exit 16 Queen St);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-16_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-056;39.95802;-76.68433;I-83 @ PA-124 (Exit 18 Mt Rose Ave);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-18_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-057;39.97283;-76.69383;I-83 @ PA-462 (Exit 19 Market St);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-19_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-059;39.99269;-76.73453;I-83 @ PA-181 (Exit 22 N George St);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-22_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-061;40.08208;-76.76557;I-83 @ PA-295 (Exit 28 Strinestown);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-28_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-063;40.12896;-76.79335;I-83 @ PA-382 (Exit 32 Newberrytown);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-32_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-064;40.14585;-76.81544;I-83 @ PA-392 (Exit 33 Yocumtown);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-33_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-065;40.16462;-76.82813;I-83 @ PA-177 (Exit 35 Lewisberry);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-35_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-066;40.17901;-76.83742;I-83 @ PA-262 (Exit 36 Fishing Creek);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-36_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-067;40.19168;-76.84967;I-83 @ MM 37.5 (Park Rd);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_83-38_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-080;40.03799;-76.50977;US-30 @ PA-441 (Columbia);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_30-441_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-081;40.05218;-76.39639;US-30 @ Centerville Rd;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_30-CTR_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-082;40.06115;-76.35992;US-30 @ PA-741 (Rohrerstown Rd);['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_30-741_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-083;40.06323;-76.33968;US-30 @ Harrisburg Pike Exit;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_30-hbg_pk_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-086;40.06838;-76.28944;US-30 @ US-222 Exit;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_30-222_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-087;40.06039;-76.27693;US-30 @ PA-23 Exit;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_30-23_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-088;40.10387;-76.25489;US-222 @ PA-272 Exit;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_222-272_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-089;40.12439;-76.4694;PA-283 @ PA-772 Exit;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_283-772_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-090;40.10591;-76.42901;PA-283 @ Spooky Nook Rd;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_283-SPKY_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-091;40.08209;-76.35612;PA-283 @ PA-741 Exit;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_283-741_mpu001_ch0.jpg?nocache=20181002015206']
CAM-08-092;40.07611;-76.33783;PA-283 @ PA-72 Exit;['https://pa511cams.ilchost.com/cameras/d8/img_CCTV_283-72_mpu001_ch0.jpg?nocache=20181002015206']
CAM-05-036;40.307;-75.8983;I-176 @ US-422 Interchange;['https://pa511cams.ilchost.com/cameras/d5/D5cam036.jpg?nocache=20181002015206']
CAM-05-037;40.1645;-75.8837;I-176 @ I-76 Interchange / PA-10;['https://pa511cams.ilchost.com/cameras/d5/D5cam037.jpg?nocache=20181002015206']
CAM-09-044;39.99043;-78.24138;SR-70 @ I-76 Turnpike Underpass;['https://pa511cams.ilchost.com/cameras/d9/D09-044.jpg?nocache=20181002015206']
CAM-09-043;40.05575;-78.51753;I-99 /US-220 @ Bus RT-220;['https://pa511cams.ilchost.com/cameras/d9/D09-043.jpg?nocache=20181002015206']
CAM-06-153;40.14624;-75.20494;PA-309 SB @ Highland Ave onramp;['https://pa511cams.ilchost.com/cameras/d6/D6Cam185.jpg?nocache=20181002015206']
CAM-06-154;40.15565;-75.20112;PA-309 NB s/o Susquehanna Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam186.jpg?nocache=20181002015206']
CAM-06-157;40.17974;-75.21188;PA-309 NB @ Norristown Rd;['https://pa511cams.ilchost.com/cameras/d6/D6Cam188.jpg?nocache=20181002015206']
